id	date	pop_order	pop	method	channel1	channel2	gate1	gate2	position1	position2	scale	minpe
8944e9e5-92b0-475e-b4e7-d0a810e3a13c	2023-02-06T20:31:15+00:00	3	croco	manual	pe	chl_small	NA	NA	NA	NA	NA	NA
8944e9e5-92b0-475e-b4e7-d0a810e3a13c	2023-02-06T20:31:15+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
8944e9e5-92b0-475e-b4e7-d0a810e3a13c	2023-02-06T20:31:15+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
eeea0597-916b-4071-ab28-f4c0c0bb6e5c	2023-02-08T19:37:51+00:00	1	beads	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
eeea0597-916b-4071-ab28-f4c0c0bb6e5c	2023-02-08T19:37:51+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
eeea0597-916b-4071-ab28-f4c0c0bb6e5c	2023-02-08T19:37:51+00:00	3	croco	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
eeea0597-916b-4071-ab28-f4c0c0bb6e5c	2023-02-08T19:37:51+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
eeea0597-916b-4071-ab28-f4c0c0bb6e5c	2023-02-08T19:37:51+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
25ecfc63-39f3-4a30-a598-19cdc84c6d6a	2024-01-16T17:52:23+00:00	1	beads	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
25ecfc63-39f3-4a30-a598-19cdc84c6d6a	2024-01-16T17:52:23+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
25ecfc63-39f3-4a30-a598-19cdc84c6d6a	2024-01-16T17:52:23+00:00	3	croco	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
25ecfc63-39f3-4a30-a598-19cdc84c6d6a	2024-01-16T17:52:23+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
25ecfc63-39f3-4a30-a598-19cdc84c6d6a	2024-01-16T17:52:23+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
320881e3-411c-4233-89bd-53177705213f	2024-01-18T18:16:00+00:00	1	beads	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
320881e3-411c-4233-89bd-53177705213f	2024-01-18T18:16:00+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
320881e3-411c-4233-89bd-53177705213f	2024-01-18T18:16:00+00:00	3	croco	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
320881e3-411c-4233-89bd-53177705213f	2024-01-18T18:16:00+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
320881e3-411c-4233-89bd-53177705213f	2024-01-18T18:16:00+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
f5e34235-65fa-489a-82e2-7c8ee638076d	2024-12-30T03:51:56+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
f5e34235-65fa-489a-82e2-7c8ee638076d	2024-12-30T03:51:56+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
f5e34235-65fa-489a-82e2-7c8ee638076d	2024-12-30T03:51:56+00:00	3	croco	manual	pe	chl_small	NA	NA	NA	NA	NA	NA
f5e34235-65fa-489a-82e2-7c8ee638076d	2024-12-30T03:51:56+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
f5e34235-65fa-489a-82e2-7c8ee638076d	2024-12-30T03:51:56+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
b5f45b0e-a56f-46d0-be71-f03e0c33bc9a	2024-12-30T04:00:30+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
b5f45b0e-a56f-46d0-be71-f03e0c33bc9a	2024-12-30T04:00:30+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
b5f45b0e-a56f-46d0-be71-f03e0c33bc9a	2024-12-30T04:00:30+00:00	3	croco	manual	pe	chl_small	NA	NA	NA	NA	NA	NA
b5f45b0e-a56f-46d0-be71-f03e0c33bc9a	2024-12-30T04:00:30+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
b5f45b0e-a56f-46d0-be71-f03e0c33bc9a	2024-12-30T04:00:30+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
690dcf2e-6047-4aa2-b14a-7dc387cc1b7e	2024-12-31T20:33:41+00:00	1	beads	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
690dcf2e-6047-4aa2-b14a-7dc387cc1b7e	2024-12-31T20:33:41+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
690dcf2e-6047-4aa2-b14a-7dc387cc1b7e	2024-12-31T20:33:41+00:00	3	croco	manual	pe	chl_small	NA	NA	NA	NA	NA	NA
690dcf2e-6047-4aa2-b14a-7dc387cc1b7e	2024-12-31T20:33:41+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
690dcf2e-6047-4aa2-b14a-7dc387cc1b7e	2024-12-31T20:33:41+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
6122544d-42ce-4de1-9741-bcce02ab3916	2025-05-29T14:15:25+00:00	1	beads	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
6122544d-42ce-4de1-9741-bcce02ab3916	2025-05-29T14:15:25+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
6122544d-42ce-4de1-9741-bcce02ab3916	2025-05-29T14:15:25+00:00	3	croco	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
6122544d-42ce-4de1-9741-bcce02ab3916	2025-05-29T14:15:25+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
6122544d-42ce-4de1-9741-bcce02ab3916	2025-05-29T14:15:25+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
191bc641-06af-4429-80b8-659cca3b13e0	2025-06-10T15:31:55+00:00	1	beads	manual	pe	chl_small	NA	NA	NA	NA	NA	NA
191bc641-06af-4429-80b8-659cca3b13e0	2025-06-10T15:31:55+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
191bc641-06af-4429-80b8-659cca3b13e0	2025-06-10T15:31:55+00:00	3	croco	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
191bc641-06af-4429-80b8-659cca3b13e0	2025-06-10T15:31:55+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
191bc641-06af-4429-80b8-659cca3b13e0	2025-06-10T15:31:55+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
0bcbf364-5e54-475a-81ab-65206e09ab70	2026-01-04T04:59:28+00:00	1	beads	manual	pe	chl_small	NA	NA	NA	NA	NA	NA
0bcbf364-5e54-475a-81ab-65206e09ab70	2026-01-04T04:59:28+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
0bcbf364-5e54-475a-81ab-65206e09ab70	2026-01-04T04:59:28+00:00	3	croco	manual	pe	chl_small	NA	NA	NA	NA	NA	NA
0bcbf364-5e54-475a-81ab-65206e09ab70	2026-01-04T04:59:28+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
0bcbf364-5e54-475a-81ab-65206e09ab70	2026-01-04T04:59:28+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
4471ea8f-3aae-4eb6-b6f5-5a9f65364fe5	2026-01-15T01:44:06+00:00	1	beads	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
4471ea8f-3aae-4eb6-b6f5-5a9f65364fe5	2026-01-15T01:44:06+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
4471ea8f-3aae-4eb6-b6f5-5a9f65364fe5	2026-01-15T01:44:06+00:00	3	croco	manual	pe	chl_small	NA	NA	NA	NA	NA	NA
4471ea8f-3aae-4eb6-b6f5-5a9f65364fe5	2026-01-15T01:44:06+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
4471ea8f-3aae-4eb6-b6f5-5a9f65364fe5	2026-01-15T01:44:06+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
6ec619cf-1d60-455d-9c26-180c47902d29	2026-08-12T19:49:25+00:00	1	beads	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
6ec619cf-1d60-455d-9c26-180c47902d29	2026-08-12T19:49:25+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
6ec619cf-1d60-455d-9c26-180c47902d29	2026-08-12T19:49:25+00:00	3	croco	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
6ec619cf-1d60-455d-9c26-180c47902d29	2026-08-12T19:49:25+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
6ec619cf-1d60-455d-9c26-180c47902d29	2026-08-12T19:49:25+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
a9a5a85c-3fc5-4c1d-ba9a-0824947c3323	2026-08-12T22:52:05+00:00	1	beads	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
a9a5a85c-3fc5-4c1d-ba9a-0824947c3323	2026-08-12T22:52:05+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
a9a5a85c-3fc5-4c1d-ba9a-0824947c3323	2026-08-12T22:52:05+00:00	3	croco	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
a9a5a85c-3fc5-4c1d-ba9a-0824947c3323	2026-08-12T22:52:05+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
a9a5a85c-3fc5-4c1d-ba9a-0824947c3323	2026-08-12T22:52:05+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
d45b4fb0-e38a-44c9-aeb1-5639afef9b85	2026-08-12T22:54:15+00:00	1	beads	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
d45b4fb0-e38a-44c9-aeb1-5639afef9b85	2026-08-12T22:54:15+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
d45b4fb0-e38a-44c9-aeb1-5639afef9b85	2026-08-12T22:54:15+00:00	3	croco	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
d45b4fb0-e38a-44c9-aeb1-5639afef9b85	2026-08-12T22:54:15+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
d45b4fb0-e38a-44c9-aeb1-5639afef9b85	2026-08-12T22:54:15+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
45dcb500-9cdb-486d-bdb6-9e214336f3e8	2026-08-13T02:52:43+00:00	1	beads	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
45dcb500-9cdb-486d-bdb6-9e214336f3e8	2026-08-13T02:52:43+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
45dcb500-9cdb-486d-bdb6-9e214336f3e8	2026-08-13T02:52:43+00:00	3	croco	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
45dcb500-9cdb-486d-bdb6-9e214336f3e8	2026-08-13T02:52:43+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
45dcb500-9cdb-486d-bdb6-9e214336f3e8	2026-08-13T02:52:43+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
86b477f8-51a3-4107-b79b-c90617403041	2026-08-13T02:54:32+00:00	1	beads	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
86b477f8-51a3-4107-b79b-c90617403041	2026-08-13T02:54:32+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
86b477f8-51a3-4107-b79b-c90617403041	2026-08-13T02:54:32+00:00	3	croco	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
86b477f8-51a3-4107-b79b-c90617403041	2026-08-13T02:54:32+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
86b477f8-51a3-4107-b79b-c90617403041	2026-08-13T02:54:32+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
1b3ad647-f035-41c6-94b8-9aa20ea4f70d	2026-08-18T22:55:47+00:00	1	beads	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
1b3ad647-f035-41c6-94b8-9aa20ea4f70d	2026-08-18T22:55:47+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
1b3ad647-f035-41c6-94b8-9aa20ea4f70d	2026-08-18T22:55:47+00:00	3	croco	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
1b3ad647-f035-41c6-94b8-9aa20ea4f70d	2026-08-18T22:55:47+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
1b3ad647-f035-41c6-94b8-9aa20ea4f70d	2026-08-18T22:55:47+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
be1addca-22c8-400f-895a-92b29abe9dcb	2026-08-18T22:58:34+00:00	1	beads	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
be1addca-22c8-400f-895a-92b29abe9dcb	2026-08-18T22:58:34+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
be1addca-22c8-400f-895a-92b29abe9dcb	2026-08-18T22:58:34+00:00	3	croco	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
be1addca-22c8-400f-895a-92b29abe9dcb	2026-08-18T22:58:34+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
be1addca-22c8-400f-895a-92b29abe9dcb	2026-08-18T22:58:34+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
